event,arg,line,offset,opcode,locals
opcode,,13,162,LOAD_CONST,"{'s': ' aa', 'p': ' a*', 'lenS': 3, 'lenP': 3, 'dp': [[1, 0, 1], [0, 1, 0], [0, 0, 0]], 'j': 2, 'i': 1}"
opcode,,13,164,BUILD_SET,"{'s': ' aa', 'p': ' a*', 'lenS': 3, 'lenP': 3, 'dp': [[1, 0, 1], [0, 1, 0], [0, 0, 0]], 'j': 2, 'i': 1}"
opcode,,13,166,COMPARE_OP,"{'s': ' aa', 'p': ' a*', 'lenS': 3, 'lenP': 3, 'dp': [[1, 0, 1], [0, 1, 0], [0, 0, 0]], 'j': 2, 'i': 1}"
opcode,,13,168,POP_JUMP_IF_FALSE,"{'s': ' aa', 'p': ' a*', 'lenS': 3, 'lenP': 3, 'dp': [[1, 0, 1], [0, 1, 0], [0, 0, 0]], 'j': 2, 'i': 1}"
line,,15,200,LOAD_FAST,"{'s': ' aa', 'p': ' a*', 'lenS': 3, 'lenP': 3, 'dp': [[1, 0, 1], [0, 1, 0], [0, 0, 0]], 'j': 2, 'i': 1}"
opcode,,15,200,LOAD_FAST,"{'s': ' aa', 'p': ' a*', 'lenS': 3, 'lenP': 3, 'dp': [[1, 0, 1], [0, 1, 0], [0, 0, 0]], 'j': 2, 'i': 1}"
opcode,,15,202,LOAD_FAST,"{'s': ' aa', 'p': ' a*', 'lenS': 3, 'lenP': 3, 'dp': [[1, 0, 1], [0, 1, 0], [0, 0, 0]], 'j': 2, 'i': 1}"
opcode,,15,204,BINARY_SUBSCR,"{'s': ' aa', 'p': ' a*', 'lenS': 3, 'lenP': 3, 'dp': [[1, 0, 1], [0, 1, 0], [0, 0, 0]], 'j': 2, 'i': 1}"
opcode,,15,206,LOAD_CONST,"{'s': ' aa', 'p': ' a*', 'lenS': 3, 'lenP': 3, 'dp': [[1, 0, 1], [0, 1, 0], [0, 0, 0]], 'j': 2, 'i': 1}"
opcode,,15,208,COMPARE_OP,"{'s': ' aa', 'p': ' a*', 'lenS': 3, 'lenP': 3, 'dp': [[1, 0, 1], [0, 1, 0], [0, 0, 0]], 'j': 2, 'i': 1}"
opcode,,15,210,POP_JUMP_IF_FALSE,"{'s': ' aa', 'p': ' a*', 'lenS': 3, 'lenP': 3, 'dp': [[1, 0, 1], [0, 1, 0], [0, 0, 0]], 'j': 2, 'i': 1}"
line,,16,212,LOAD_FAST,"{'s': ' aa', 'p': ' a*', 'lenS': 3, 'lenP': 3, 'dp': [[1, 0, 1], [0, 1, 0], [0, 0, 0]], 'j': 2, 'i': 1}"
opcode,,16,212,LOAD_FAST,"{'s': ' aa', 'p': ' a*', 'lenS': 3, 'lenP': 3, 'dp': [[1, 0, 1], [0, 1, 0], [0, 0, 0]], 'j': 2, 'i': 1}"
opcode,,16,214,LOAD_FAST,"{'s': ' aa', 'p': ' a*', 'lenS': 3, 'lenP': 3, 'dp': [[1, 0, 1], [0, 1, 0], [0, 0, 0]], 'j': 2, 'i': 1}"
opcode,,16,216,BINARY_SUBSCR,"{'s': ' aa', 'p': ' a*', 'lenS': 3, 'lenP': 3, 'dp': [[1, 0, 1], [0, 1, 0], [0, 0, 0]], 'j': 2, 'i': 1}"
opcode,,16,218,LOAD_FAST,"{'s': ' aa', 'p': ' a*', 'lenS': 3, 'lenP': 3, 'dp': [[1, 0, 1], [0, 1, 0], [0, 0, 0]], 'j': 2, 'i': 1}"
opcode,,16,220,LOAD_CONST,"{'s': ' aa', 'p': ' a*', 'lenS': 3, 'lenP': 3, 'dp': [[1, 0, 1], [0, 1, 0], [0, 0, 0]], 'j': 2, 'i': 1}"
opcode,,16,222,BINARY_SUBTRACT,"{'s': ' aa', 'p': ' a*', 'lenS': 3, 'lenP': 3, 'dp': [[1, 0, 1], [0, 1, 0], [0, 0, 0]], 'j': 2, 'i': 1}"
opcode,,16,224,BINARY_SUBSCR,"{'s': ' aa', 'p': ' a*', 'lenS': 3, 'lenP': 3, 'dp': [[1, 0, 1], [0, 1, 0], [0, 0, 0]], 'j': 2, 'i': 1}"
opcode,,16,226,EXTENDED_ARG,"{'s': ' aa', 'p': ' a*', 'lenS': 3, 'lenP': 3, 'dp': [[1, 0, 1], [0, 1, 0], [0, 0, 0]], 'j': 2, 'i': 1}"
opcode,,16,230,LOAD_GLOBAL,"{'s': ' aa', 'p': ' a*', 'lenS': 3, 'lenP': 3, 'dp': [[1, 0, 1], [0, 1, 0], [0, 0, 0]], 'j': 2, 'i': 1}"
opcode,,16,232,LOAD_FAST,"{'s': ' aa', 'p': ' a*', 'lenS': 3, 'lenP': 3, 'dp': [[1, 0, 1], [0, 1, 0], [0, 0, 0]], 'j': 2, 'i': 1}"
opcode,,16,234,LOAD_FAST,"{'s': ' aa', 'p': ' a*', 'lenS': 3, 'lenP': 3, 'dp': [[1, 0, 1], [0, 1, 0], [0, 0, 0]], 'j': 2, 'i': 1}"
opcode,,16,236,LOAD_CONST,"{'s': ' aa', 'p': ' a*', 'lenS': 3, 'lenP': 3, 'dp': [[1, 0, 1], [0, 1, 0], [0, 0, 0]], 'j': 2, 'i': 1}"
opcode,,16,238,BINARY_SUBTRACT,"{'s': ' aa', 'p': ' a*', 'lenS': 3, 'lenP': 3, 'dp': [[1, 0, 1], [0, 1, 0], [0, 0, 0]], 'j': 2, 'i': 1}"
opcode,,16,240,BINARY_SUBSCR,"{'s': ' aa', 'p': ' a*', 'lenS': 3, 'lenP': 3, 'dp': [[1, 0, 1], [0, 1, 0], [0, 0, 0]], 'j': 2, 'i': 1}"
opcode,,16,242,LOAD_FAST,"{'s': ' aa', 'p': ' a*', 'lenS': 3, 'lenP': 3, 'dp': [[1, 0, 1], [0, 1, 0], [0, 0, 0]], 'j': 2, 'i': 1}"
opcode,,16,244,BINARY_SUBSCR,"{'s': ' aa', 'p': ' a*', 'lenS': 3, 'lenP': 3, 'dp': [[1, 0, 1], [0, 1, 0], [0, 0, 0]], 'j': 2, 'i': 1}"
opcode,,16,246,EXTENDED_ARG,"{'s': ' aa', 'p': ' a*', 'lenS': 3, 'lenP': 3, 'dp': [[1, 0, 1], [0, 1, 0], [0, 0, 0]], 'j': 2, 'i': 1}"
opcode,,16,250,LOAD_FAST,"{'s': ' aa', 'p': ' a*', 'lenS': 3, 'lenP': 3, 'dp': [[1, 0, 1], [0, 1, 0], [0, 0, 0]], 'j': 2, 'i': 1}"
opcode,,16,252,LOAD_FAST,"{'s': ' aa', 'p': ' a*', 'lenS': 3, 'lenP': 3, 'dp': [[1, 0, 1], [0, 1, 0], [0, 0, 0]], 'j': 2, 'i': 1}"
opcode,,16,254,LOAD_CONST,"{'s': ' aa', 'p': ' a*', 'lenS': 3, 'lenP': 3, 'dp': [[1, 0, 1], [0, 1, 0], [0, 0, 0]], 'j': 2, 'i': 1}"
opcode,,16,256,BINARY_SUBTRACT,"{'s': ' aa', 'p': ' a*', 'lenS': 3, 'lenP': 3, 'dp': [[1, 0, 1], [0, 1, 0], [0, 0, 0]], 'j': 2, 'i': 1}"
opcode,,16,258,BINARY_SUBSCR,"{'s': ' aa', 'p': ' a*', 'lenS': 3, 'lenP': 3, 'dp': [[1, 0, 1], [0, 1, 0], [0, 0, 0]], 'j': 2, 'i': 1}"
opcode,,16,260,LOAD_FAST,"{'s': ' aa', 'p': ' a*', 'lenS': 3, 'lenP': 3, 'dp': [[1, 0, 1], [0, 1, 0], [0, 0, 0]], 'j': 2, 'i': 1}"
opcode,,16,262,LOAD_FAST,"{'s': ' aa', 'p': ' a*', 'lenS': 3, 'lenP': 3, 'dp': [[1, 0, 1], [0, 1, 0], [0, 0, 0]], 'j': 2, 'i': 1}"
opcode,,16,264,BINARY_SUBSCR,"{'s': ' aa', 'p': ' a*', 'lenS': 3, 'lenP': 3, 'dp': [[1, 0, 1], [0, 1, 0], [0, 0, 0]], 'j': 2, 'i': 1}"
opcode,,16,266,LOAD_CONST,"{'s': ' aa', 'p': ' a*', 'lenS': 3, 'lenP': 3, 'dp': [[1, 0, 1], [0, 1, 0], [0, 0, 0]], 'j': 2, 'i': 1}"
opcode,,16,268,BUILD_SET,"{'s': ' aa', 'p': ' a*', 'lenS': 3, 'lenP': 3, 'dp': [[1, 0, 1], [0, 1, 0], [0, 0, 0]], 'j': 2, 'i': 1}"
opcode,,16,270,COMPARE_OP,"{'s': ' aa', 'p': ' a*', 'lenS': 3, 'lenP': 3, 'dp': [[1, 0, 1], [0, 1, 0], [0, 0, 0]], 'j': 2, 'i': 1}"
opcode,,16,272,CALL_FUNCTION,"{'s': ' aa', 'p': ' a*', 'lenS': 3, 'lenP': 3, 'dp': [[1, 0, 1], [0, 1, 0], [0, 0, 0]], 'j': 2, 'i': 1}"
opcode,,16,274,LOAD_FAST,"{'s': ' aa', 'p': ' a*', 'lenS': 3, 'lenP': 3, 'dp': [[1, 0, 1], [0, 1, 0], [0, 0, 0]], 'j': 2, 'i': 1}"
opcode,,16,276,LOAD_FAST,"{'s': ' aa', 'p': ' a*', 'lenS': 3, 'lenP': 3, 'dp': [[1, 0, 1], [0, 1, 0], [0, 0, 0]], 'j': 2, 'i': 1}"
opcode,,16,278,BINARY_SUBSCR,"{'s': ' aa', 'p': ' a*', 'lenS': 3, 'lenP': 3, 'dp': [[1, 0, 1], [0, 1, 0], [0, 0, 0]], 'j': 2, 'i': 1}"
opcode,,16,280,LOAD_FAST,"{'s': ' aa', 'p': ' a*', 'lenS': 3, 'lenP': 3, 'dp': [[1, 0, 1], [0, 1, 0], [0, 0, 0]], 'j': 2, 'i': 1}"
opcode,,16,282,STORE_SUBSCR,"{'s': ' aa', 'p': ' a*', 'lenS': 3, 'lenP': 3, 'dp': [[1, 0, 1], [0, 1, 0], [0, 0, 0]], 'j': 2, 'i': 1}"
opcode,,16,284,JUMP_ABSOLUTE,"{'s': ' aa', 'p': ' a*', 'lenS': 3, 'lenP': 3, 'dp': [[1, 0, 1], [0, 1, 1], [0, 0, 0]], 'j': 2, 'i': 1}"
line,,12,146,FOR_ITER,"{'s': ' aa', 'p': ' a*', 'lenS': 3, 'lenP': 3, 'dp': [[1, 0, 1], [0, 1, 1], [0, 0, 0]], 'j': 2, 'i': 1}"
opcode,,12,146,FOR_ITER,"{'s': ' aa', 'p': ' a*', 'lenS': 3, 'lenP': 3, 'dp': [[1, 0, 1], [0, 1, 1], [0, 0, 0]], 'j': 2, 'i': 1}"
opcode,,12,286,JUMP_ABSOLUTE,"{'s': ' aa', 'p': ' a*', 'lenS': 3, 'lenP': 3, 'dp': [[1, 0, 1], [0, 1, 1], [0, 0, 0]], 'j': 2, 'i': 1}"
line,,11,132,FOR_ITER,"{'s': ' aa', 'p': ' a*', 'lenS': 3, 'lenP': 3, 'dp': [[1, 0, 1], [0, 1, 1], [0, 0, 0]], 'j': 2, 'i': 1}"
opcode,,11,132,FOR_ITER,"{'s': ' aa', 'p': ' a*', 'lenS': 3, 'lenP': 3, 'dp': [[1, 0, 1], [0, 1, 1], [0, 0, 0]], 'j': 2, 'i': 1}"
opcode,,11,134,STORE_FAST,"{'s': ' aa', 'p': ' a*', 'lenS': 3, 'lenP': 3, 'dp': [[1, 0, 1], [0, 1, 1], [0, 0, 0]], 'j': 2, 'i': 1}"
line,,12,136,LOAD_GLOBAL,"{'s': ' aa', 'p': ' a*', 'lenS': 3, 'lenP': 3, 'dp': [[1, 0, 1], [0, 1, 1], [0, 0, 0]], 'j': 2, 'i': 2}"
opcode,,12,136,LOAD_GLOBAL,"{'s': ' aa', 'p': ' a*', 'lenS': 3, 'lenP': 3, 'dp': [[1, 0, 1], [0, 1, 1], [0, 0, 0]], 'j': 2, 'i': 2}"
opcode,,12,138,LOAD_CONST,"{'s': ' aa', 'p': ' a*', 'lenS': 3, 'lenP': 3, 'dp': [[1, 0, 1], [0, 1, 1], [0, 0, 0]], 'j': 2, 'i': 2}"
opcode,,12,140,LOAD_DEREF,"{'s': ' aa', 'p': ' a*', 'lenS': 3, 'lenP': 3, 'dp': [[1, 0, 1], [0, 1, 1], [0, 0, 0]], 'j': 2, 'i': 2}"
opcode,,12,142,CALL_FUNCTION,"{'s': ' aa', 'p': ' a*', 'lenS': 3, 'lenP': 3, 'dp': [[1, 0, 1], [0, 1, 1], [0, 0, 0]], 'j': 2, 'i': 2}"
opcode,,12,144,GET_ITER,"{'s': ' aa', 'p': ' a*', 'lenS': 3, 'lenP': 3, 'dp': [[1, 0, 1], [0, 1, 1], [0, 0, 0]], 'j': 2, 'i': 2}"
opcode,,12,146,FOR_ITER,"{'s': ' aa', 'p': ' a*', 'lenS': 3, 'lenP': 3, 'dp': [[1, 0, 1], [0, 1, 1], [0, 0, 0]], 'j': 2, 'i': 2}"
opcode,,12,148,STORE_FAST,"{'s': ' aa', 'p': ' a*', 'lenS': 3, 'lenP': 3, 'dp': [[1, 0, 1], [0, 1, 1], [0, 0, 0]], 'j': 2, 'i': 2}"
line,,13,150,LOAD_FAST,"{'s': ' aa', 'p': ' a*', 'lenS': 3, 'lenP': 3, 'dp': [[1, 0, 1], [0, 1, 1], [0, 0, 0]], 'j': 1, 'i': 2}"
opcode,,13,150,LOAD_FAST,"{'s': ' aa', 'p': ' a*', 'lenS': 3, 'lenP': 3, 'dp': [[1, 0, 1], [0, 1, 1], [0, 0, 0]], 'j': 1, 'i': 2}"
opcode,,13,152,LOAD_FAST,"{'s': ' aa', 'p': ' a*', 'lenS': 3, 'lenP': 3, 'dp': [[1, 0, 1], [0, 1, 1], [0, 0, 0]], 'j': 1, 'i': 2}"
opcode,,13,154,BINARY_SUBSCR,"{'s': ' aa', 'p': ' a*', 'lenS': 3, 'lenP': 3, 'dp': [[1, 0, 1], [0, 1, 1], [0, 0, 0]], 'j': 1, 'i': 2}"
opcode,,13,156,LOAD_FAST,"{'s': ' aa', 'p': ' a*', 'lenS': 3, 'lenP': 3, 'dp': [[1, 0, 1], [0, 1, 1], [0, 0, 0]], 'j': 1, 'i': 2}"
opcode,,13,158,LOAD_FAST,"{'s': ' aa', 'p': ' a*', 'lenS': 3, 'lenP': 3, 'dp': [[1, 0, 1], [0, 1, 1], [0, 0, 0]], 'j': 1, 'i': 2}"
opcode,,13,160,BINARY_SUBSCR,"{'s': ' aa', 'p': ' a*', 'lenS': 3, 'lenP': 3, 'dp': [[1, 0, 1], [0, 1, 1], [0, 0, 0]], 'j': 1, 'i': 2}"
opcode,,13,162,LOAD_CONST,"{'s': ' aa', 'p': ' a*', 'lenS': 3, 'lenP': 3, 'dp': [[1, 0, 1], [0, 1, 1], [0, 0, 0]], 'j': 1, 'i': 2}"
opcode,,13,164,BUILD_SET,"{'s': ' aa', 'p': ' a*', 'lenS': 3, 'lenP': 3, 'dp': [[1, 0, 1], [0, 1, 1], [0, 0, 0]], 'j': 1, 'i': 2}"
opcode,,13,166,COMPARE_OP,"{'s': ' aa', 'p': ' a*', 'lenS': 3, 'lenP': 3, 'dp': [[1, 0, 1], [0, 1, 1], [0, 0, 0]], 'j': 1, 'i': 2}"
opcode,,13,168,POP_JUMP_IF_FALSE,"{'s': ' aa', 'p': ' a*', 'lenS': 3, 'lenP': 3, 'dp': [[1, 0, 1], [0, 1, 1], [0, 0, 0]], 'j': 1, 'i': 2}"
line,,14,170,LOAD_FAST,"{'s': ' aa', 'p': ' a*', 'lenS': 3, 'lenP': 3, 'dp': [[1, 0, 1], [0, 1, 1], [0, 0, 0]], 'j': 1, 'i': 2}"
opcode,,14,170,LOAD_FAST,"{'s': ' aa', 'p': ' a*', 'lenS': 3, 'lenP': 3, 'dp': [[1, 0, 1], [0, 1, 1], [0, 0, 0]], 'j': 1, 'i': 2}"
opcode,,14,172,LOAD_FAST,"{'s': ' aa', 'p': ' a*', 'lenS': 3, 'lenP': 3, 'dp': [[1, 0, 1], [0, 1, 1], [0, 0, 0]], 'j': 1, 'i': 2}"
opcode,,14,174,LOAD_CONST,"{'s': ' aa', 'p': ' a*', 'lenS': 3, 'lenP': 3, 'dp': [[1, 0, 1], [0, 1, 1], [0, 0, 0]], 'j': 1, 'i': 2}"
opcode,,14,176,BINARY_SUBTRACT,"{'s': ' aa', 'p': ' a*', 'lenS': 3, 'lenP': 3, 'dp': [[1, 0, 1], [0, 1, 1], [0, 0, 0]], 'j': 1, 'i': 2}"
opcode,,14,178,BINARY_SUBSCR,"{'s': ' aa', 'p': ' a*', 'lenS': 3, 'lenP': 3, 'dp': [[1, 0, 1], [0, 1, 1], [0, 0, 0]], 'j': 1, 'i': 2}"
opcode,,14,180,LOAD_FAST,"{'s': ' aa', 'p': ' a*', 'lenS': 3, 'lenP': 3, 'dp': [[1, 0, 1], [0, 1, 1], [0, 0, 0]], 'j': 1, 'i': 2}"
opcode,,14,182,LOAD_CONST,"{'s': ' aa', 'p': ' a*', 'lenS': 3, 'lenP': 3, 'dp': [[1, 0, 1], [0, 1, 1], [0, 0, 0]], 'j': 1, 'i': 2}"
opcode,,14,184,BINARY_SUBTRACT,"{'s': ' aa', 'p': ' a*', 'lenS': 3, 'lenP': 3, 'dp': [[1, 0, 1], [0, 1, 1], [0, 0, 0]], 'j': 1, 'i': 2}"
opcode,,14,186,BINARY_SUBSCR,"{'s': ' aa', 'p': ' a*', 'lenS': 3, 'lenP': 3, 'dp': [[1, 0, 1], [0, 1, 1], [0, 0, 0]], 'j': 1, 'i': 2}"
opcode,,14,188,LOAD_FAST,"{'s': ' aa', 'p': ' a*', 'lenS': 3, 'lenP': 3, 'dp': [[1, 0, 1], [0, 1, 1], [0, 0, 0]], 'j': 1, 'i': 2}"
opcode,,14,190,LOAD_FAST,"{'s': ' aa', 'p': ' a*', 'lenS': 3, 'lenP': 3, 'dp': [[1, 0, 1], [0, 1, 1], [0, 0, 0]], 'j': 1, 'i': 2}"
opcode,,14,192,BINARY_SUBSCR,"{'s': ' aa', 'p': ' a*', 'lenS': 3, 'lenP': 3, 'dp': [[1, 0, 1], [0, 1, 1], [0, 0, 0]], 'j': 1, 'i': 2}"
opcode,,14,194,LOAD_FAST,"{'s': ' aa', 'p': ' a*', 'lenS': 3, 'lenP': 3, 'dp': [[1, 0, 1], [0, 1, 1], [0, 0, 0]], 'j': 1, 'i': 2}"
opcode,,14,196,STORE_SUBSCR,"{'s': ' aa', 'p': ' a*', 'lenS': 3, 'lenP': 3, 'dp': [[1, 0, 1], [0, 1, 1], [0, 0, 0]], 'j': 1, 'i': 2}"
opcode,,14,198,JUMP_ABSOLUTE,"{'s': ' aa', 'p': ' a*', 'lenS': 3, 'lenP': 3, 'dp': [[1, 0, 1], [0, 1, 1], [0, 0, 0]], 'j': 1, 'i': 2}"
line,,12,146,FOR_ITER,"{'s': ' aa', 'p': ' a*', 'lenS': 3, 'lenP': 3, 'dp': [[1, 0, 1], [0, 1, 1], [0, 0, 0]], 'j': 1, 'i': 2}"
opcode,,12,146,FOR_ITER,"{'s': ' aa', 'p': ' a*', 'lenS': 3, 'lenP': 3, 'dp': [[1, 0, 1], [0, 1, 1], [0, 0, 0]], 'j': 1, 'i': 2}"
opcode,,12,148,STORE_FAST,"{'s': ' aa', 'p': ' a*', 'lenS': 3, 'lenP': 3, 'dp': [[1, 0, 1], [0, 1, 1], [0, 0, 0]], 'j': 1, 'i': 2}"
line,,13,150,LOAD_FAST,"{'s': ' aa', 'p': ' a*', 'lenS': 3, 'lenP': 3, 'dp': [[1, 0, 1], [0, 1, 1], [0, 0, 0]], 'j': 2, 'i': 2}"
opcode,,13,150,LOAD_FAST,"{'s': ' aa', 'p': ' a*', 'lenS': 3, 'lenP': 3, 'dp': [[1, 0, 1], [0, 1, 1], [0, 0, 0]], 'j': 2, 'i': 2}"
opcode,,13,152,LOAD_FAST,"{'s': ' aa', 'p': ' a*', 'lenS': 3, 'lenP': 3, 'dp': [[1, 0, 1], [0, 1, 1], [0, 0, 0]], 'j': 2, 'i': 2}"
opcode,,13,154,BINARY_SUBSCR,"{'s': ' aa', 'p': ' a*', 'lenS': 3, 'lenP': 3, 'dp': [[1, 0, 1], [0, 1, 1], [0, 0, 0]], 'j': 2, 'i': 2}"
opcode,,13,156,LOAD_FAST,"{'s': ' aa', 'p': ' a*', 'lenS': 3, 'lenP': 3, 'dp': [[1, 0, 1], [0, 1, 1], [0, 0, 0]], 'j': 2, 'i': 2}"
opcode,,13,158,LOAD_FAST,"{'s': ' aa', 'p': ' a*', 'lenS': 3, 'lenP': 3, 'dp': [[1, 0, 1], [0, 1, 1], [0, 0, 0]], 'j': 2, 'i': 2}"
opcode,,13,160,BINARY_SUBSCR,"{'s': ' aa', 'p': ' a*', 'lenS': 3, 'lenP': 3, 'dp': [[1, 0, 1], [0, 1, 1], [0, 0, 0]], 'j': 2, 'i': 2}"
opcode,,13,162,LOAD_CONST,"{'s': ' aa', 'p': ' a*', 'lenS': 3, 'lenP': 3, 'dp': [[1, 0, 1], [0, 1, 1], [0, 0, 0]], 'j': 2, 'i': 2}"
opcode,,13,164,BUILD_SET,"{'s': ' aa', 'p': ' a*', 'lenS': 3, 'lenP': 3, 'dp': [[1, 0, 1], [0, 1, 1], [0, 0, 0]], 'j': 2, 'i': 2}"
opcode,,13,166,COMPARE_OP,"{'s': ' aa', 'p': ' a*', 'lenS': 3, 'lenP': 3, 'dp': [[1, 0, 1], [0, 1, 1], [0, 0, 0]], 'j': 2, 'i': 2}"
opcode,,13,168,POP_JUMP_IF_FALSE,"{'s': ' aa', 'p': ' a*', 'lenS': 3, 'lenP': 3, 'dp': [[1, 0, 1], [0, 1, 1], [0, 0, 0]], 'j': 2, 'i': 2}"
line,,15,200,LOAD_FAST,"{'s': ' aa', 'p': ' a*', 'lenS': 3, 'lenP': 3, 'dp': [[1, 0, 1], [0, 1, 1], [0, 0, 0]], 'j': 2, 'i': 2}"
opcode,,15,200,LOAD_FAST,"{'s': ' aa', 'p': ' a*', 'lenS': 3, 'lenP': 3, 'dp': [[1, 0, 1], [0, 1, 1], [0, 0, 0]], 'j': 2, 'i': 2}"
opcode,,15,202,LOAD_FAST,"{'s': ' aa', 'p': ' a*', 'lenS': 3, 'lenP': 3, 'dp': [[1, 0, 1], [0, 1, 1], [0, 0, 0]], 'j': 2, 'i': 2}"
opcode,,15,204,BINARY_SUBSCR,"{'s': ' aa', 'p': ' a*', 'lenS': 3, 'lenP': 3, 'dp': [[1, 0, 1], [0, 1, 1], [0, 0, 0]], 'j': 2, 'i': 2}"
opcode,,15,206,LOAD_CONST,"{'s': ' aa', 'p': ' a*', 'lenS': 3, 'lenP': 3, 'dp': [[1, 0, 1], [0, 1, 1], [0, 0, 0]], 'j': 2, 'i': 2}"
opcode,,15,208,COMPARE_OP,"{'s': ' aa', 'p': ' a*', 'lenS': 3, 'lenP': 3, 'dp': [[1, 0, 1], [0, 1, 1], [0, 0, 0]], 'j': 2, 'i': 2}"
opcode,,15,210,POP_JUMP_IF_FALSE,"{'s': ' aa', 'p': ' a*', 'lenS': 3, 'lenP': 3, 'dp': [[1, 0, 1], [0, 1, 1], [0, 0, 0]], 'j': 2, 'i': 2}"
line,,16,212,LOAD_FAST,"{'s': ' aa', 'p': ' a*', 'lenS': 3, 'lenP': 3, 'dp': [[1, 0, 1], [0, 1, 1], [0, 0, 0]], 'j': 2, 'i': 2}"
opcode,,16,212,LOAD_FAST,"{'s': ' aa', 'p': ' a*', 'lenS': 3, 'lenP': 3, 'dp': [[1, 0, 1], [0, 1, 1], [0, 0, 0]], 'j': 2, 'i': 2}"
opcode,,16,214,LOAD_FAST,"{'s': ' aa', 'p': ' a*', 'lenS': 3, 'lenP': 3, 'dp': [[1, 0, 1], [0, 1, 1], [0, 0, 0]], 'j': 2, 'i': 2}"
opcode,,16,216,BINARY_SUBSCR,"{'s': ' aa', 'p': ' a*', 'lenS': 3, 'lenP': 3, 'dp': [[1, 0, 1], [0, 1, 1], [0, 0, 0]], 'j': 2, 'i': 2}"
opcode,,16,218,LOAD_FAST,"{'s': ' aa', 'p': ' a*', 'lenS': 3, 'lenP': 3, 'dp': [[1, 0, 1], [0, 1, 1], [0, 0, 0]], 'j': 2, 'i': 2}"
opcode,,16,220,LOAD_CONST,"{'s': ' aa', 'p': ' a*', 'lenS': 3, 'lenP': 3, 'dp': [[1, 0, 1], [0, 1, 1], [0, 0, 0]], 'j': 2, 'i': 2}"
opcode,,16,222,BINARY_SUBTRACT,"{'s': ' aa', 'p': ' a*', 'lenS': 3, 'lenP': 3, 'dp': [[1, 0, 1], [0, 1, 1], [0, 0, 0]], 'j': 2, 'i': 2}"
opcode,,16,224,BINARY_SUBSCR,"{'s': ' aa', 'p': ' a*', 'lenS': 3, 'lenP': 3, 'dp': [[1, 0, 1], [0, 1, 1], [0, 0, 0]], 'j': 2, 'i': 2}"
opcode,,16,226,EXTENDED_ARG,"{'s': ' aa', 'p': ' a*', 'lenS': 3, 'lenP': 3, 'dp': [[1, 0, 1], [0, 1, 1], [0, 0, 0]], 'j': 2, 'i': 2}"
opcode,,16,230,LOAD_GLOBAL,"{'s': ' aa', 'p': ' a*', 'lenS': 3, 'lenP': 3, 'dp': [[1, 0, 1], [0, 1, 1], [0, 0, 0]], 'j': 2, 'i': 2}"
opcode,,16,232,LOAD_FAST,"{'s': ' aa', 'p': ' a*', 'lenS': 3, 'lenP': 3, 'dp': [[1, 0, 1], [0, 1, 1], [0, 0, 0]], 'j': 2, 'i': 2}"
opcode,,16,234,LOAD_FAST,"{'s': ' aa', 'p': ' a*', 'lenS': 3, 'lenP': 3, 'dp': [[1, 0, 1], [0, 1, 1], [0, 0, 0]], 'j': 2, 'i': 2}"
opcode,,16,236,LOAD_CONST,"{'s': ' aa', 'p': ' a*', 'lenS': 3, 'lenP': 3, 'dp': [[1, 0, 1], [0, 1, 1], [0, 0, 0]], 'j': 2, 'i': 2}"
opcode,,16,238,BINARY_SUBTRACT,"{'s': ' aa', 'p': ' a*', 'lenS': 3, 'lenP': 3, 'dp': [[1, 0, 1], [0, 1, 1], [0, 0, 0]], 'j': 2, 'i': 2}"
opcode,,16,240,BINARY_SUBSCR,"{'s': ' aa', 'p': ' a*', 'lenS': 3, 'lenP': 3, 'dp': [[1, 0, 1], [0, 1, 1], [0, 0, 0]], 'j': 2, 'i': 2}"
opcode,,16,242,LOAD_FAST,"{'s': ' aa', 'p': ' a*', 'lenS': 3, 'lenP': 3, 'dp': [[1, 0, 1], [0, 1, 1], [0, 0, 0]], 'j': 2, 'i': 2}"
opcode,,16,244,BINARY_SUBSCR,"{'s': ' aa', 'p': ' a*', 'lenS': 3, 'lenP': 3, 'dp': [[1, 0, 1], [0, 1, 1], [0, 0, 0]], 'j': 2, 'i': 2}"
opcode,,16,246,EXTENDED_ARG,"{'s': ' aa', 'p': ' a*', 'lenS': 3, 'lenP': 3, 'dp': [[1, 0, 1], [0, 1, 1], [0, 0, 0]], 'j': 2, 'i': 2}"
opcode,,16,250,LOAD_FAST,"{'s': ' aa', 'p': ' a*', 'lenS': 3, 'lenP': 3, 'dp': [[1, 0, 1], [0, 1, 1], [0, 0, 0]], 'j': 2, 'i': 2}"
opcode,,16,252,LOAD_FAST,"{'s': ' aa', 'p': ' a*', 'lenS': 3, 'lenP': 3, 'dp': [[1, 0, 1], [0, 1, 1], [0, 0, 0]], 'j': 2, 'i': 2}"
opcode,,16,254,LOAD_CONST,"{'s': ' aa', 'p': ' a*', 'lenS': 3, 'lenP': 3, 'dp': [[1, 0, 1], [0, 1, 1], [0, 0, 0]], 'j': 2, 'i': 2}"
opcode,,16,256,BINARY_SUBTRACT,"{'s': ' aa', 'p': ' a*', 'lenS': 3, 'lenP': 3, 'dp': [[1, 0, 1], [0, 1, 1], [0, 0, 0]], 'j': 2, 'i': 2}"
