event,arg,line,offset,opcode,locals,localObjects
opcode,,2,36,RETURN_VALUE,"{'__module__': 'createCSV', '__qualname__': 'Solution', 'findMedianSortedArrays': <function Solution.findMedianSortedArrays at 0x7fc6c83948b0>}","{'__module__': 'createCSV', '__qualname__': 'Solution', 'findMedianSortedArrays': <function Solution.findMedianSortedArrays at 0x7fc6c83948b0>}"
return,,2,36,RETURN_VALUE,"{'__module__': 'createCSV', '__qualname__': 'Solution', 'findMedianSortedArrays': <function Solution.findMedianSortedArrays at 0x7fc6c83948b0>}","{'__module__': 'createCSV', '__qualname__': 'Solution', 'findMedianSortedArrays': <function Solution.findMedianSortedArrays at 0x7fc6c83948b0>}"
opcode,,1,12,STORE_NAME,"{'functionCallString': 'class Solution:\n    def findMedianSortedArrays(self, nums1: List[int], nums2: List[int]) -> float:\n        m, n = len(nums1), len(nums2)\n        mid = (m + n) // 2 + 1\n        prev2 = prev1 = None\n        i = j = 0\n\n        for _ in range(mid):\n            prev2 = prev1\n            if j == n or (i != m and nums1[i] <= nums2[j]):\n                prev1 = nums1[i]\n                i += 1\n            else:\n                prev1 = nums2[j]\n                j += 1\n        \n        return prev1 if (m + n) % 2 else (prev1 + prev2) / 2\n\nsolution = Solution()\nsolution.findMedianSortedArrays([1,2],[3,4,5])', 'f': <_io.TextIOWrapper name='algoData74b59524-160c-4525-9ae4-e8d18f87e555.csv' mode='w' encoding='UTF-8'>, 'writer': <_csv.writer object at 0x7fc6c83ae720>}","{'functionCallString': 'class Solution:\n    def findMedianSortedArrays(self, nums1: List[int], nums2: List[int]) -> float:\n        m, n = len(nums1), len(nums2)\n        mid = (m + n) // 2 + 1\n        prev2 = prev1 = None\n        i = j = 0\n\n        for _ in range(mid):\n            prev2 = prev1\n            if j == n or (i != m and nums1[i] <= nums2[j]):\n                prev1 = nums1[i]\n                i += 1\n            else:\n                prev1 = nums2[j]\n                j += 1\n        \n        return prev1 if (m + n) % 2 else (prev1 + prev2) / 2\n\nsolution = Solution()\nsolution.findMedianSortedArrays([1,2],[3,4,5])', 'f': <_io.TextIOWrapper name='algoData74b59524-160c-4525-9ae4-e8d18f87e555.csv' mode='w' encoding='UTF-8'>, 'writer': <_csv.writer object at 0x7fc6c83ae720>}"
line,,19,14,LOAD_NAME,"{'functionCallString': 'class Solution:\n    def findMedianSortedArrays(self, nums1: List[int], nums2: List[int]) -> float:\n        m, n = len(nums1), len(nums2)\n        mid = (m + n) // 2 + 1\n        prev2 = prev1 = None\n        i = j = 0\n\n        for _ in range(mid):\n            prev2 = prev1\n            if j == n or (i != m and nums1[i] <= nums2[j]):\n                prev1 = nums1[i]\n                i += 1\n            else:\n                prev1 = nums2[j]\n                j += 1\n        \n        return prev1 if (m + n) % 2 else (prev1 + prev2) / 2\n\nsolution = Solution()\nsolution.findMedianSortedArrays([1,2],[3,4,5])', 'f': <_io.TextIOWrapper name='algoData74b59524-160c-4525-9ae4-e8d18f87e555.csv' mode='w' encoding='UTF-8'>, 'writer': <_csv.writer object at 0x7fc6c83ae720>, 'Solution': <class 'createCSV.Solution'>}","{'functionCallString': 'class Solution:\n    def findMedianSortedArrays(self, nums1: List[int], nums2: List[int]) -> float:\n        m, n = len(nums1), len(nums2)\n        mid = (m + n) // 2 + 1\n        prev2 = prev1 = None\n        i = j = 0\n\n        for _ in range(mid):\n            prev2 = prev1\n            if j == n or (i != m and nums1[i] <= nums2[j]):\n                prev1 = nums1[i]\n                i += 1\n            else:\n                prev1 = nums2[j]\n                j += 1\n        \n        return prev1 if (m + n) % 2 else (prev1 + prev2) / 2\n\nsolution = Solution()\nsolution.findMedianSortedArrays([1,2],[3,4,5])', 'f': <_io.TextIOWrapper name='algoData74b59524-160c-4525-9ae4-e8d18f87e555.csv' mode='w' encoding='UTF-8'>, 'writer': <_csv.writer object at 0x7fc6c83ae720>, 'Solution': <class 'createCSV.Solution'>}"
opcode,,19,14,LOAD_NAME,"{'functionCallString': 'class Solution:\n    def findMedianSortedArrays(self, nums1: List[int], nums2: List[int]) -> float:\n        m, n = len(nums1), len(nums2)\n        mid = (m + n) // 2 + 1\n        prev2 = prev1 = None\n        i = j = 0\n\n        for _ in range(mid):\n            prev2 = prev1\n            if j == n or (i != m and nums1[i] <= nums2[j]):\n                prev1 = nums1[i]\n                i += 1\n            else:\n                prev1 = nums2[j]\n                j += 1\n        \n        return prev1 if (m + n) % 2 else (prev1 + prev2) / 2\n\nsolution = Solution()\nsolution.findMedianSortedArrays([1,2],[3,4,5])', 'f': <_io.TextIOWrapper name='algoData74b59524-160c-4525-9ae4-e8d18f87e555.csv' mode='w' encoding='UTF-8'>, 'writer': <_csv.writer object at 0x7fc6c83ae720>, 'Solution': <class 'createCSV.Solution'>}","{'functionCallString': 'class Solution:\n    def findMedianSortedArrays(self, nums1: List[int], nums2: List[int]) -> float:\n        m, n = len(nums1), len(nums2)\n        mid = (m + n) // 2 + 1\n        prev2 = prev1 = None\n        i = j = 0\n\n        for _ in range(mid):\n            prev2 = prev1\n            if j == n or (i != m and nums1[i] <= nums2[j]):\n                prev1 = nums1[i]\n                i += 1\n            else:\n                prev1 = nums2[j]\n                j += 1\n        \n        return prev1 if (m + n) % 2 else (prev1 + prev2) / 2\n\nsolution = Solution()\nsolution.findMedianSortedArrays([1,2],[3,4,5])', 'f': <_io.TextIOWrapper name='algoData74b59524-160c-4525-9ae4-e8d18f87e555.csv' mode='w' encoding='UTF-8'>, 'writer': <_csv.writer object at 0x7fc6c83ae720>, 'Solution': <class 'createCSV.Solution'>}"
opcode,,19,16,CALL_FUNCTION,"{'functionCallString': 'class Solution:\n    def findMedianSortedArrays(self, nums1: List[int], nums2: List[int]) -> float:\n        m, n = len(nums1), len(nums2)\n        mid = (m + n) // 2 + 1\n        prev2 = prev1 = None\n        i = j = 0\n\n        for _ in range(mid):\n            prev2 = prev1\n            if j == n or (i != m and nums1[i] <= nums2[j]):\n                prev1 = nums1[i]\n                i += 1\n            else:\n                prev1 = nums2[j]\n                j += 1\n        \n        return prev1 if (m + n) % 2 else (prev1 + prev2) / 2\n\nsolution = Solution()\nsolution.findMedianSortedArrays([1,2],[3,4,5])', 'f': <_io.TextIOWrapper name='algoData74b59524-160c-4525-9ae4-e8d18f87e555.csv' mode='w' encoding='UTF-8'>, 'writer': <_csv.writer object at 0x7fc6c83ae720>, 'Solution': <class 'createCSV.Solution'>}","{'functionCallString': 'class Solution:\n    def findMedianSortedArrays(self, nums1: List[int], nums2: List[int]) -> float:\n        m, n = len(nums1), len(nums2)\n        mid = (m + n) // 2 + 1\n        prev2 = prev1 = None\n        i = j = 0\n\n        for _ in range(mid):\n            prev2 = prev1\n            if j == n or (i != m and nums1[i] <= nums2[j]):\n                prev1 = nums1[i]\n                i += 1\n            else:\n                prev1 = nums2[j]\n                j += 1\n        \n        return prev1 if (m + n) % 2 else (prev1 + prev2) / 2\n\nsolution = Solution()\nsolution.findMedianSortedArrays([1,2],[3,4,5])', 'f': <_io.TextIOWrapper name='algoData74b59524-160c-4525-9ae4-e8d18f87e555.csv' mode='w' encoding='UTF-8'>, 'writer': <_csv.writer object at 0x7fc6c83ae720>, 'Solution': <class 'createCSV.Solution'>}"
opcode,,19,18,STORE_NAME,"{'functionCallString': 'class Solution:\n    def findMedianSortedArrays(self, nums1: List[int], nums2: List[int]) -> float:\n        m, n = len(nums1), len(nums2)\n        mid = (m + n) // 2 + 1\n        prev2 = prev1 = None\n        i = j = 0\n\n        for _ in range(mid):\n            prev2 = prev1\n            if j == n or (i != m and nums1[i] <= nums2[j]):\n                prev1 = nums1[i]\n                i += 1\n            else:\n                prev1 = nums2[j]\n                j += 1\n        \n        return prev1 if (m + n) % 2 else (prev1 + prev2) / 2\n\nsolution = Solution()\nsolution.findMedianSortedArrays([1,2],[3,4,5])', 'f': <_io.TextIOWrapper name='algoData74b59524-160c-4525-9ae4-e8d18f87e555.csv' mode='w' encoding='UTF-8'>, 'writer': <_csv.writer object at 0x7fc6c83ae720>, 'Solution': <class 'createCSV.Solution'>}","{'functionCallString': 'class Solution:\n    def findMedianSortedArrays(self, nums1: List[int], nums2: List[int]) -> float:\n        m, n = len(nums1), len(nums2)\n        mid = (m + n) // 2 + 1\n        prev2 = prev1 = None\n        i = j = 0\n\n        for _ in range(mid):\n            prev2 = prev1\n            if j == n or (i != m and nums1[i] <= nums2[j]):\n                prev1 = nums1[i]\n                i += 1\n            else:\n                prev1 = nums2[j]\n                j += 1\n        \n        return prev1 if (m + n) % 2 else (prev1 + prev2) / 2\n\nsolution = Solution()\nsolution.findMedianSortedArrays([1,2],[3,4,5])', 'f': <_io.TextIOWrapper name='algoData74b59524-160c-4525-9ae4-e8d18f87e555.csv' mode='w' encoding='UTF-8'>, 'writer': <_csv.writer object at 0x7fc6c83ae720>, 'Solution': <class 'createCSV.Solution'>}"
line,,20,20,LOAD_NAME,"{'functionCallString': 'class Solution:\n    def findMedianSortedArrays(self, nums1: List[int], nums2: List[int]) -> float:\n        m, n = len(nums1), len(nums2)\n        mid = (m + n) // 2 + 1\n        prev2 = prev1 = None\n        i = j = 0\n\n        for _ in range(mid):\n            prev2 = prev1\n            if j == n or (i != m and nums1[i] <= nums2[j]):\n                prev1 = nums1[i]\n                i += 1\n            else:\n                prev1 = nums2[j]\n                j += 1\n        \n        return prev1 if (m + n) % 2 else (prev1 + prev2) / 2\n\nsolution = Solution()\nsolution.findMedianSortedArrays([1,2],[3,4,5])', 'f': <_io.TextIOWrapper name='algoData74b59524-160c-4525-9ae4-e8d18f87e555.csv' mode='w' encoding='UTF-8'>, 'writer': <_csv.writer object at 0x7fc6c83ae720>, 'Solution': <class 'createCSV.Solution'>, 'solution': <createCSV.Solution object at 0x7fc6c838dcd0>}","{'functionCallString': 'class Solution:\n    def findMedianSortedArrays(self, nums1: List[int], nums2: List[int]) -> float:\n        m, n = len(nums1), len(nums2)\n        mid = (m + n) // 2 + 1\n        prev2 = prev1 = None\n        i = j = 0\n\n        for _ in range(mid):\n            prev2 = prev1\n            if j == n or (i != m and nums1[i] <= nums2[j]):\n                prev1 = nums1[i]\n                i += 1\n            else:\n                prev1 = nums2[j]\n                j += 1\n        \n        return prev1 if (m + n) % 2 else (prev1 + prev2) / 2\n\nsolution = Solution()\nsolution.findMedianSortedArrays([1,2],[3,4,5])', 'f': <_io.TextIOWrapper name='algoData74b59524-160c-4525-9ae4-e8d18f87e555.csv' mode='w' encoding='UTF-8'>, 'writer': <_csv.writer object at 0x7fc6c83ae720>, 'Solution': <class 'createCSV.Solution'>, 'solution': <createCSV.Solution object at 0x7fc6c838dcd0>}"
opcode,,20,20,LOAD_NAME,"{'functionCallString': 'class Solution:\n    def findMedianSortedArrays(self, nums1: List[int], nums2: List[int]) -> float:\n        m, n = len(nums1), len(nums2)\n        mid = (m + n) // 2 + 1\n        prev2 = prev1 = None\n        i = j = 0\n\n        for _ in range(mid):\n            prev2 = prev1\n            if j == n or (i != m and nums1[i] <= nums2[j]):\n                prev1 = nums1[i]\n                i += 1\n            else:\n                prev1 = nums2[j]\n                j += 1\n        \n        return prev1 if (m + n) % 2 else (prev1 + prev2) / 2\n\nsolution = Solution()\nsolution.findMedianSortedArrays([1,2],[3,4,5])', 'f': <_io.TextIOWrapper name='algoData74b59524-160c-4525-9ae4-e8d18f87e555.csv' mode='w' encoding='UTF-8'>, 'writer': <_csv.writer object at 0x7fc6c83ae720>, 'Solution': <class 'createCSV.Solution'>, 'solution': <createCSV.Solution object at 0x7fc6c838dcd0>}","{'functionCallString': 'class Solution:\n    def findMedianSortedArrays(self, nums1: List[int], nums2: List[int]) -> float:\n        m, n = len(nums1), len(nums2)\n        mid = (m + n) // 2 + 1\n        prev2 = prev1 = None\n        i = j = 0\n\n        for _ in range(mid):\n            prev2 = prev1\n            if j == n or (i != m and nums1[i] <= nums2[j]):\n                prev1 = nums1[i]\n                i += 1\n            else:\n                prev1 = nums2[j]\n                j += 1\n        \n        return prev1 if (m + n) % 2 else (prev1 + prev2) / 2\n\nsolution = Solution()\nsolution.findMedianSortedArrays([1,2],[3,4,5])', 'f': <_io.TextIOWrapper name='algoData74b59524-160c-4525-9ae4-e8d18f87e555.csv' mode='w' encoding='UTF-8'>, 'writer': <_csv.writer object at 0x7fc6c83ae720>, 'Solution': <class 'createCSV.Solution'>, 'solution': <createCSV.Solution object at 0x7fc6c838dcd0>}"
opcode,,20,22,LOAD_METHOD,"{'functionCallString': 'class Solution:\n    def findMedianSortedArrays(self, nums1: List[int], nums2: List[int]) -> float:\n        m, n = len(nums1), len(nums2)\n        mid = (m + n) // 2 + 1\n        prev2 = prev1 = None\n        i = j = 0\n\n        for _ in range(mid):\n            prev2 = prev1\n            if j == n or (i != m and nums1[i] <= nums2[j]):\n                prev1 = nums1[i]\n                i += 1\n            else:\n                prev1 = nums2[j]\n                j += 1\n        \n        return prev1 if (m + n) % 2 else (prev1 + prev2) / 2\n\nsolution = Solution()\nsolution.findMedianSortedArrays([1,2],[3,4,5])', 'f': <_io.TextIOWrapper name='algoData74b59524-160c-4525-9ae4-e8d18f87e555.csv' mode='w' encoding='UTF-8'>, 'writer': <_csv.writer object at 0x7fc6c83ae720>, 'Solution': <class 'createCSV.Solution'>, 'solution': <createCSV.Solution object at 0x7fc6c838dcd0>}","{'functionCallString': 'class Solution:\n    def findMedianSortedArrays(self, nums1: List[int], nums2: List[int]) -> float:\n        m, n = len(nums1), len(nums2)\n        mid = (m + n) // 2 + 1\n        prev2 = prev1 = None\n        i = j = 0\n\n        for _ in range(mid):\n            prev2 = prev1\n            if j == n or (i != m and nums1[i] <= nums2[j]):\n                prev1 = nums1[i]\n                i += 1\n            else:\n                prev1 = nums2[j]\n                j += 1\n        \n        return prev1 if (m + n) % 2 else (prev1 + prev2) / 2\n\nsolution = Solution()\nsolution.findMedianSortedArrays([1,2],[3,4,5])', 'f': <_io.TextIOWrapper name='algoData74b59524-160c-4525-9ae4-e8d18f87e555.csv' mode='w' encoding='UTF-8'>, 'writer': <_csv.writer object at 0x7fc6c83ae720>, 'Solution': <class 'createCSV.Solution'>, 'solution': <createCSV.Solution object at 0x7fc6c838dcd0>}"
opcode,,20,24,LOAD_CONST,"{'functionCallString': 'class Solution:\n    def findMedianSortedArrays(self, nums1: List[int], nums2: List[int]) -> float:\n        m, n = len(nums1), len(nums2)\n        mid = (m + n) // 2 + 1\n        prev2 = prev1 = None\n        i = j = 0\n\n        for _ in range(mid):\n            prev2 = prev1\n            if j == n or (i != m and nums1[i] <= nums2[j]):\n                prev1 = nums1[i]\n                i += 1\n            else:\n                prev1 = nums2[j]\n                j += 1\n        \n        return prev1 if (m + n) % 2 else (prev1 + prev2) / 2\n\nsolution = Solution()\nsolution.findMedianSortedArrays([1,2],[3,4,5])', 'f': <_io.TextIOWrapper name='algoData74b59524-160c-4525-9ae4-e8d18f87e555.csv' mode='w' encoding='UTF-8'>, 'writer': <_csv.writer object at 0x7fc6c83ae720>, 'Solution': <class 'createCSV.Solution'>, 'solution': <createCSV.Solution object at 0x7fc6c838dcd0>}","{'functionCallString': 'class Solution:\n    def findMedianSortedArrays(self, nums1: List[int], nums2: List[int]) -> float:\n        m, n = len(nums1), len(nums2)\n        mid = (m + n) // 2 + 1\n        prev2 = prev1 = None\n        i = j = 0\n\n        for _ in range(mid):\n            prev2 = prev1\n            if j == n or (i != m and nums1[i] <= nums2[j]):\n                prev1 = nums1[i]\n                i += 1\n            else:\n                prev1 = nums2[j]\n                j += 1\n        \n        return prev1 if (m + n) % 2 else (prev1 + prev2) / 2\n\nsolution = Solution()\nsolution.findMedianSortedArrays([1,2],[3,4,5])', 'f': <_io.TextIOWrapper name='algoData74b59524-160c-4525-9ae4-e8d18f87e555.csv' mode='w' encoding='UTF-8'>, 'writer': <_csv.writer object at 0x7fc6c83ae720>, 'Solution': <class 'createCSV.Solution'>, 'solution': <createCSV.Solution object at 0x7fc6c838dcd0>}"
opcode,,20,26,LOAD_CONST,"{'functionCallString': 'class Solution:\n    def findMedianSortedArrays(self, nums1: List[int], nums2: List[int]) -> float:\n        m, n = len(nums1), len(nums2)\n        mid = (m + n) // 2 + 1\n        prev2 = prev1 = None\n        i = j = 0\n\n        for _ in range(mid):\n            prev2 = prev1\n            if j == n or (i != m and nums1[i] <= nums2[j]):\n                prev1 = nums1[i]\n                i += 1\n            else:\n                prev1 = nums2[j]\n                j += 1\n        \n        return prev1 if (m + n) % 2 else (prev1 + prev2) / 2\n\nsolution = Solution()\nsolution.findMedianSortedArrays([1,2],[3,4,5])', 'f': <_io.TextIOWrapper name='algoData74b59524-160c-4525-9ae4-e8d18f87e555.csv' mode='w' encoding='UTF-8'>, 'writer': <_csv.writer object at 0x7fc6c83ae720>, 'Solution': <class 'createCSV.Solution'>, 'solution': <createCSV.Solution object at 0x7fc6c838dcd0>}","{'functionCallString': 'class Solution:\n    def findMedianSortedArrays(self, nums1: List[int], nums2: List[int]) -> float:\n        m, n = len(nums1), len(nums2)\n        mid = (m + n) // 2 + 1\n        prev2 = prev1 = None\n        i = j = 0\n\n        for _ in range(mid):\n            prev2 = prev1\n            if j == n or (i != m and nums1[i] <= nums2[j]):\n                prev1 = nums1[i]\n                i += 1\n            else:\n                prev1 = nums2[j]\n                j += 1\n        \n        return prev1 if (m + n) % 2 else (prev1 + prev2) / 2\n\nsolution = Solution()\nsolution.findMedianSortedArrays([1,2],[3,4,5])', 'f': <_io.TextIOWrapper name='algoData74b59524-160c-4525-9ae4-e8d18f87e555.csv' mode='w' encoding='UTF-8'>, 'writer': <_csv.writer object at 0x7fc6c83ae720>, 'Solution': <class 'createCSV.Solution'>, 'solution': <createCSV.Solution object at 0x7fc6c838dcd0>}"
opcode,,20,28,BUILD_LIST,"{'functionCallString': 'class Solution:\n    def findMedianSortedArrays(self, nums1: List[int], nums2: List[int]) -> float:\n        m, n = len(nums1), len(nums2)\n        mid = (m + n) // 2 + 1\n        prev2 = prev1 = None\n        i = j = 0\n\n        for _ in range(mid):\n            prev2 = prev1\n            if j == n or (i != m and nums1[i] <= nums2[j]):\n                prev1 = nums1[i]\n                i += 1\n            else:\n                prev1 = nums2[j]\n                j += 1\n        \n        return prev1 if (m + n) % 2 else (prev1 + prev2) / 2\n\nsolution = Solution()\nsolution.findMedianSortedArrays([1,2],[3,4,5])', 'f': <_io.TextIOWrapper name='algoData74b59524-160c-4525-9ae4-e8d18f87e555.csv' mode='w' encoding='UTF-8'>, 'writer': <_csv.writer object at 0x7fc6c83ae720>, 'Solution': <class 'createCSV.Solution'>, 'solution': <createCSV.Solution object at 0x7fc6c838dcd0>}","{'functionCallString': 'class Solution:\n    def findMedianSortedArrays(self, nums1: List[int], nums2: List[int]) -> float:\n        m, n = len(nums1), len(nums2)\n        mid = (m + n) // 2 + 1\n        prev2 = prev1 = None\n        i = j = 0\n\n        for _ in range(mid):\n            prev2 = prev1\n            if j == n or (i != m and nums1[i] <= nums2[j]):\n                prev1 = nums1[i]\n                i += 1\n            else:\n                prev1 = nums2[j]\n                j += 1\n        \n        return prev1 if (m + n) % 2 else (prev1 + prev2) / 2\n\nsolution = Solution()\nsolution.findMedianSortedArrays([1,2],[3,4,5])', 'f': <_io.TextIOWrapper name='algoData74b59524-160c-4525-9ae4-e8d18f87e555.csv' mode='w' encoding='UTF-8'>, 'writer': <_csv.writer object at 0x7fc6c83ae720>, 'Solution': <class 'createCSV.Solution'>, 'solution': <createCSV.Solution object at 0x7fc6c838dcd0>}"
opcode,,20,30,LOAD_CONST,"{'functionCallString': 'class Solution:\n    def findMedianSortedArrays(self, nums1: List[int], nums2: List[int]) -> float:\n        m, n = len(nums1), len(nums2)\n        mid = (m + n) // 2 + 1\n        prev2 = prev1 = None\n        i = j = 0\n\n        for _ in range(mid):\n            prev2 = prev1\n            if j == n or (i != m and nums1[i] <= nums2[j]):\n                prev1 = nums1[i]\n                i += 1\n            else:\n                prev1 = nums2[j]\n                j += 1\n        \n        return prev1 if (m + n) % 2 else (prev1 + prev2) / 2\n\nsolution = Solution()\nsolution.findMedianSortedArrays([1,2],[3,4,5])', 'f': <_io.TextIOWrapper name='algoData74b59524-160c-4525-9ae4-e8d18f87e555.csv' mode='w' encoding='UTF-8'>, 'writer': <_csv.writer object at 0x7fc6c83ae720>, 'Solution': <class 'createCSV.Solution'>, 'solution': <createCSV.Solution object at 0x7fc6c838dcd0>}","{'functionCallString': 'class Solution:\n    def findMedianSortedArrays(self, nums1: List[int], nums2: List[int]) -> float:\n        m, n = len(nums1), len(nums2)\n        mid = (m + n) // 2 + 1\n        prev2 = prev1 = None\n        i = j = 0\n\n        for _ in range(mid):\n            prev2 = prev1\n            if j == n or (i != m and nums1[i] <= nums2[j]):\n                prev1 = nums1[i]\n                i += 1\n            else:\n                prev1 = nums2[j]\n                j += 1\n        \n        return prev1 if (m + n) % 2 else (prev1 + prev2) / 2\n\nsolution = Solution()\nsolution.findMedianSortedArrays([1,2],[3,4,5])', 'f': <_io.TextIOWrapper name='algoData74b59524-160c-4525-9ae4-e8d18f87e555.csv' mode='w' encoding='UTF-8'>, 'writer': <_csv.writer object at 0x7fc6c83ae720>, 'Solution': <class 'createCSV.Solution'>, 'solution': <createCSV.Solution object at 0x7fc6c838dcd0>}"
opcode,,20,32,LOAD_CONST,"{'functionCallString': 'class Solution:\n    def findMedianSortedArrays(self, nums1: List[int], nums2: List[int]) -> float:\n        m, n = len(nums1), len(nums2)\n        mid = (m + n) // 2 + 1\n        prev2 = prev1 = None\n        i = j = 0\n\n        for _ in range(mid):\n            prev2 = prev1\n            if j == n or (i != m and nums1[i] <= nums2[j]):\n                prev1 = nums1[i]\n                i += 1\n            else:\n                prev1 = nums2[j]\n                j += 1\n        \n        return prev1 if (m + n) % 2 else (prev1 + prev2) / 2\n\nsolution = Solution()\nsolution.findMedianSortedArrays([1,2],[3,4,5])', 'f': <_io.TextIOWrapper name='algoData74b59524-160c-4525-9ae4-e8d18f87e555.csv' mode='w' encoding='UTF-8'>, 'writer': <_csv.writer object at 0x7fc6c83ae720>, 'Solution': <class 'createCSV.Solution'>, 'solution': <createCSV.Solution object at 0x7fc6c838dcd0>}","{'functionCallString': 'class Solution:\n    def findMedianSortedArrays(self, nums1: List[int], nums2: List[int]) -> float:\n        m, n = len(nums1), len(nums2)\n        mid = (m + n) // 2 + 1\n        prev2 = prev1 = None\n        i = j = 0\n\n        for _ in range(mid):\n            prev2 = prev1\n            if j == n or (i != m and nums1[i] <= nums2[j]):\n                prev1 = nums1[i]\n                i += 1\n            else:\n                prev1 = nums2[j]\n                j += 1\n        \n        return prev1 if (m + n) % 2 else (prev1 + prev2) / 2\n\nsolution = Solution()\nsolution.findMedianSortedArrays([1,2],[3,4,5])', 'f': <_io.TextIOWrapper name='algoData74b59524-160c-4525-9ae4-e8d18f87e555.csv' mode='w' encoding='UTF-8'>, 'writer': <_csv.writer object at 0x7fc6c83ae720>, 'Solution': <class 'createCSV.Solution'>, 'solution': <createCSV.Solution object at 0x7fc6c838dcd0>}"
opcode,,20,34,LOAD_CONST,"{'functionCallString': 'class Solution:\n    def findMedianSortedArrays(self, nums1: List[int], nums2: List[int]) -> float:\n        m, n = len(nums1), len(nums2)\n        mid = (m + n) // 2 + 1\n        prev2 = prev1 = None\n        i = j = 0\n\n        for _ in range(mid):\n            prev2 = prev1\n            if j == n or (i != m and nums1[i] <= nums2[j]):\n                prev1 = nums1[i]\n                i += 1\n            else:\n                prev1 = nums2[j]\n                j += 1\n        \n        return prev1 if (m + n) % 2 else (prev1 + prev2) / 2\n\nsolution = Solution()\nsolution.findMedianSortedArrays([1,2],[3,4,5])', 'f': <_io.TextIOWrapper name='algoData74b59524-160c-4525-9ae4-e8d18f87e555.csv' mode='w' encoding='UTF-8'>, 'writer': <_csv.writer object at 0x7fc6c83ae720>, 'Solution': <class 'createCSV.Solution'>, 'solution': <createCSV.Solution object at 0x7fc6c838dcd0>}","{'functionCallString': 'class Solution:\n    def findMedianSortedArrays(self, nums1: List[int], nums2: List[int]) -> float:\n        m, n = len(nums1), len(nums2)\n        mid = (m + n) // 2 + 1\n        prev2 = prev1 = None\n        i = j = 0\n\n        for _ in range(mid):\n            prev2 = prev1\n            if j == n or (i != m and nums1[i] <= nums2[j]):\n                prev1 = nums1[i]\n                i += 1\n            else:\n                prev1 = nums2[j]\n                j += 1\n        \n        return prev1 if (m + n) % 2 else (prev1 + prev2) / 2\n\nsolution = Solution()\nsolution.findMedianSortedArrays([1,2],[3,4,5])', 'f': <_io.TextIOWrapper name='algoData74b59524-160c-4525-9ae4-e8d18f87e555.csv' mode='w' encoding='UTF-8'>, 'writer': <_csv.writer object at 0x7fc6c83ae720>, 'Solution': <class 'createCSV.Solution'>, 'solution': <createCSV.Solution object at 0x7fc6c838dcd0>}"
opcode,,20,36,BUILD_LIST,"{'functionCallString': 'class Solution:\n    def findMedianSortedArrays(self, nums1: List[int], nums2: List[int]) -> float:\n        m, n = len(nums1), len(nums2)\n        mid = (m + n) // 2 + 1\n        prev2 = prev1 = None\n        i = j = 0\n\n        for _ in range(mid):\n            prev2 = prev1\n            if j == n or (i != m and nums1[i] <= nums2[j]):\n                prev1 = nums1[i]\n                i += 1\n            else:\n                prev1 = nums2[j]\n                j += 1\n        \n        return prev1 if (m + n) % 2 else (prev1 + prev2) / 2\n\nsolution = Solution()\nsolution.findMedianSortedArrays([1,2],[3,4,5])', 'f': <_io.TextIOWrapper name='algoData74b59524-160c-4525-9ae4-e8d18f87e555.csv' mode='w' encoding='UTF-8'>, 'writer': <_csv.writer object at 0x7fc6c83ae720>, 'Solution': <class 'createCSV.Solution'>, 'solution': <createCSV.Solution object at 0x7fc6c838dcd0>}","{'functionCallString': 'class Solution:\n    def findMedianSortedArrays(self, nums1: List[int], nums2: List[int]) -> float:\n        m, n = len(nums1), len(nums2)\n        mid = (m + n) // 2 + 1\n        prev2 = prev1 = None\n        i = j = 0\n\n        for _ in range(mid):\n            prev2 = prev1\n            if j == n or (i != m and nums1[i] <= nums2[j]):\n                prev1 = nums1[i]\n                i += 1\n            else:\n                prev1 = nums2[j]\n                j += 1\n        \n        return prev1 if (m + n) % 2 else (prev1 + prev2) / 2\n\nsolution = Solution()\nsolution.findMedianSortedArrays([1,2],[3,4,5])', 'f': <_io.TextIOWrapper name='algoData74b59524-160c-4525-9ae4-e8d18f87e555.csv' mode='w' encoding='UTF-8'>, 'writer': <_csv.writer object at 0x7fc6c83ae720>, 'Solution': <class 'createCSV.Solution'>, 'solution': <createCSV.Solution object at 0x7fc6c838dcd0>}"
