event,arg,line,offset,opcode,locals,localObjects
opcode,,1707,8,LOAD_GLOBAL,"{'self': <Flask 'hello'>, 'e': SyntaxError('invalid syntax', ('<string>', 1, 25, 'solution.isMatch(abab,a*,)\n')), 'exc_info': (<class 'SyntaxError'>, SyntaxError('invalid syntax', ('<string>', 1, 25, 'solution.isMatch(abab,a*,)\n')), <traceback object at 0x7fb5b0952d40>)}","{'exc_info': (<class 'SyntaxError'>, SyntaxError('invalid syntax', ('<string>', 1, 25, 'solution.isMatch(abab,a*,)\n')), <traceback object at 0x7fb5b0952d40>)}"
opcode,,1707,10,LOAD_ATTR,"{'self': <Flask 'hello'>, 'e': SyntaxError('invalid syntax', ('<string>', 1, 25, 'solution.isMatch(abab,a*,)\n')), 'exc_info': (<class 'SyntaxError'>, SyntaxError('invalid syntax', ('<string>', 1, 25, 'solution.isMatch(abab,a*,)\n')), <traceback object at 0x7fb5b0952d40>)}","{'exc_info': (<class 'SyntaxError'>, SyntaxError('invalid syntax', ('<string>', 1, 25, 'solution.isMatch(abab,a*,)\n')), <traceback object at 0x7fb5b0952d40>)}"
opcode,,1707,12,LOAD_FAST,"{'self': <Flask 'hello'>, 'e': SyntaxError('invalid syntax', ('<string>', 1, 25, 'solution.isMatch(abab,a*,)\n')), 'exc_info': (<class 'SyntaxError'>, SyntaxError('invalid syntax', ('<string>', 1, 25, 'solution.isMatch(abab,a*,)\n')), <traceback object at 0x7fb5b0952d40>)}","{'exc_info': (<class 'SyntaxError'>, SyntaxError('invalid syntax', ('<string>', 1, 25, 'solution.isMatch(abab,a*,)\n')), <traceback object at 0x7fb5b0952d40>)}"
opcode,,1707,14,LOAD_FAST,"{'self': <Flask 'hello'>, 'e': SyntaxError('invalid syntax', ('<string>', 1, 25, 'solution.isMatch(abab,a*,)\n')), 'exc_info': (<class 'SyntaxError'>, SyntaxError('invalid syntax', ('<string>', 1, 25, 'solution.isMatch(abab,a*,)\n')), <traceback object at 0x7fb5b0952d40>)}","{'exc_info': (<class 'SyntaxError'>, SyntaxError('invalid syntax', ('<string>', 1, 25, 'solution.isMatch(abab,a*,)\n')), <traceback object at 0x7fb5b0952d40>)}"
opcode,,1707,16,LOAD_CONST,"{'self': <Flask 'hello'>, 'e': SyntaxError('invalid syntax', ('<string>', 1, 25, 'solution.isMatch(abab,a*,)\n')), 'exc_info': (<class 'SyntaxError'>, SyntaxError('invalid syntax', ('<string>', 1, 25, 'solution.isMatch(abab,a*,)\n')), <traceback object at 0x7fb5b0952d40>)}","{'exc_info': (<class 'SyntaxError'>, SyntaxError('invalid syntax', ('<string>', 1, 25, 'solution.isMatch(abab,a*,)\n')), <traceback object at 0x7fb5b0952d40>)}"
opcode,,1707,18,CALL_FUNCTION_KW,"{'self': <Flask 'hello'>, 'e': SyntaxError('invalid syntax', ('<string>', 1, 25, 'solution.isMatch(abab,a*,)\n')), 'exc_info': (<class 'SyntaxError'>, SyntaxError('invalid syntax', ('<string>', 1, 25, 'solution.isMatch(abab,a*,)\n')), <traceback object at 0x7fb5b0952d40>)}","{'exc_info': (<class 'SyntaxError'>, SyntaxError('invalid syntax', ('<string>', 1, 25, 'solution.isMatch(abab,a*,)\n')), <traceback object at 0x7fb5b0952d40>)}"
call,,25,-1,<0>,"{'self': <flask.signals._FakeSignal object at 0x7fb580064430>, 'args': (<Flask 'hello'>,), 'kwargs': {'exception': SyntaxError('invalid syntax', ('<string>', 1, 25, 'solution.isMatch(abab,a*,)\n'))}}","{'args': (<Flask 'hello'>,), 'kwargs': {'exception': SyntaxError('invalid syntax', ('<string>', 1, 25, 'solution.isMatch(abab,a*,)\n'))}}"
line,,26,0,LOAD_CONST,"{'self': <flask.signals._FakeSignal object at 0x7fb580064430>, 'args': (<Flask 'hello'>,), 'kwargs': {'exception': SyntaxError('invalid syntax', ('<string>', 1, 25, 'solution.isMatch(abab,a*,)\n'))}}","{'args': (<Flask 'hello'>,), 'kwargs': {'exception': SyntaxError('invalid syntax', ('<string>', 1, 25, 'solution.isMatch(abab,a*,)\n'))}}"
opcode,,26,0,LOAD_CONST,"{'self': <flask.signals._FakeSignal object at 0x7fb580064430>, 'args': (<Flask 'hello'>,), 'kwargs': {'exception': SyntaxError('invalid syntax', ('<string>', 1, 25, 'solution.isMatch(abab,a*,)\n'))}}","{'args': (<Flask 'hello'>,), 'kwargs': {'exception': SyntaxError('invalid syntax', ('<string>', 1, 25, 'solution.isMatch(abab,a*,)\n'))}}"
opcode,,26,2,RETURN_VALUE,"{'self': <flask.signals._FakeSignal object at 0x7fb580064430>, 'args': (<Flask 'hello'>,), 'kwargs': {'exception': SyntaxError('invalid syntax', ('<string>', 1, 25, 'solution.isMatch(abab,a*,)\n'))}}","{'args': (<Flask 'hello'>,), 'kwargs': {'exception': SyntaxError('invalid syntax', ('<string>', 1, 25, 'solution.isMatch(abab,a*,)\n'))}}"
return,,26,2,RETURN_VALUE,"{'self': <flask.signals._FakeSignal object at 0x7fb580064430>, 'args': (<Flask 'hello'>,), 'kwargs': {'exception': SyntaxError('invalid syntax', ('<string>', 1, 25, 'solution.isMatch(abab,a*,)\n'))}}","{'args': (<Flask 'hello'>,), 'kwargs': {'exception': SyntaxError('invalid syntax', ('<string>', 1, 25, 'solution.isMatch(abab,a*,)\n'))}}"
opcode,,1707,20,POP_TOP,"{'self': <Flask 'hello'>, 'e': SyntaxError('invalid syntax', ('<string>', 1, 25, 'solution.isMatch(abab,a*,)\n')), 'exc_info': (<class 'SyntaxError'>, SyntaxError('invalid syntax', ('<string>', 1, 25, 'solution.isMatch(abab,a*,)\n')), <traceback object at 0x7fb5b0952d40>)}","{'exc_info': (<class 'SyntaxError'>, SyntaxError('invalid syntax', ('<string>', 1, 25, 'solution.isMatch(abab,a*,)\n')), <traceback object at 0x7fb5b0952d40>)}"
line,,1708,22,LOAD_FAST,"{'self': <Flask 'hello'>, 'e': SyntaxError('invalid syntax', ('<string>', 1, 25, 'solution.isMatch(abab,a*,)\n')), 'exc_info': (<class 'SyntaxError'>, SyntaxError('invalid syntax', ('<string>', 1, 25, 'solution.isMatch(abab,a*,)\n')), <traceback object at 0x7fb5b0952d40>)}","{'exc_info': (<class 'SyntaxError'>, SyntaxError('invalid syntax', ('<string>', 1, 25, 'solution.isMatch(abab,a*,)\n')), <traceback object at 0x7fb5b0952d40>)}"
opcode,,1708,22,LOAD_FAST,"{'self': <Flask 'hello'>, 'e': SyntaxError('invalid syntax', ('<string>', 1, 25, 'solution.isMatch(abab,a*,)\n')), 'exc_info': (<class 'SyntaxError'>, SyntaxError('invalid syntax', ('<string>', 1, 25, 'solution.isMatch(abab,a*,)\n')), <traceback object at 0x7fb5b0952d40>)}","{'exc_info': (<class 'SyntaxError'>, SyntaxError('invalid syntax', ('<string>', 1, 25, 'solution.isMatch(abab,a*,)\n')), <traceback object at 0x7fb5b0952d40>)}"
opcode,,1708,24,LOAD_ATTR,"{'self': <Flask 'hello'>, 'e': SyntaxError('invalid syntax', ('<string>', 1, 25, 'solution.isMatch(abab,a*,)\n')), 'exc_info': (<class 'SyntaxError'>, SyntaxError('invalid syntax', ('<string>', 1, 25, 'solution.isMatch(abab,a*,)\n')), <traceback object at 0x7fb5b0952d40>)}","{'exc_info': (<class 'SyntaxError'>, SyntaxError('invalid syntax', ('<string>', 1, 25, 'solution.isMatch(abab,a*,)\n')), <traceback object at 0x7fb5b0952d40>)}"
opcode,,1708,26,LOAD_CONST,"{'self': <Flask 'hello'>, 'e': SyntaxError('invalid syntax', ('<string>', 1, 25, 'solution.isMatch(abab,a*,)\n')), 'exc_info': (<class 'SyntaxError'>, SyntaxError('invalid syntax', ('<string>', 1, 25, 'solution.isMatch(abab,a*,)\n')), <traceback object at 0x7fb5b0952d40>)}","{'exc_info': (<class 'SyntaxError'>, SyntaxError('invalid syntax', ('<string>', 1, 25, 'solution.isMatch(abab,a*,)\n')), <traceback object at 0x7fb5b0952d40>)}"
opcode,,1708,28,BINARY_SUBSCR,"{'self': <Flask 'hello'>, 'e': SyntaxError('invalid syntax', ('<string>', 1, 25, 'solution.isMatch(abab,a*,)\n')), 'exc_info': (<class 'SyntaxError'>, SyntaxError('invalid syntax', ('<string>', 1, 25, 'solution.isMatch(abab,a*,)\n')), <traceback object at 0x7fb5b0952d40>)}","{'exc_info': (<class 'SyntaxError'>, SyntaxError('invalid syntax', ('<string>', 1, 25, 'solution.isMatch(abab,a*,)\n')), <traceback object at 0x7fb5b0952d40>)}"
opcode,,1708,30,STORE_FAST,"{'self': <Flask 'hello'>, 'e': SyntaxError('invalid syntax', ('<string>', 1, 25, 'solution.isMatch(abab,a*,)\n')), 'exc_info': (<class 'SyntaxError'>, SyntaxError('invalid syntax', ('<string>', 1, 25, 'solution.isMatch(abab,a*,)\n')), <traceback object at 0x7fb5b0952d40>)}","{'exc_info': (<class 'SyntaxError'>, SyntaxError('invalid syntax', ('<string>', 1, 25, 'solution.isMatch(abab,a*,)\n')), <traceback object at 0x7fb5b0952d40>)}"
line,,1710,32,LOAD_FAST,"{'self': <Flask 'hello'>, 'e': SyntaxError('invalid syntax', ('<string>', 1, 25, 'solution.isMatch(abab,a*,)\n')), 'exc_info': (<class 'SyntaxError'>, SyntaxError('invalid syntax', ('<string>', 1, 25, 'solution.isMatch(abab,a*,)\n')), <traceback object at 0x7fb5b0952d40>), 'propagate': None}","{'exc_info': (<class 'SyntaxError'>, SyntaxError('invalid syntax', ('<string>', 1, 25, 'solution.isMatch(abab,a*,)\n')), <traceback object at 0x7fb5b0952d40>)}"
opcode,,1710,32,LOAD_FAST,"{'self': <Flask 'hello'>, 'e': SyntaxError('invalid syntax', ('<string>', 1, 25, 'solution.isMatch(abab,a*,)\n')), 'exc_info': (<class 'SyntaxError'>, SyntaxError('invalid syntax', ('<string>', 1, 25, 'solution.isMatch(abab,a*,)\n')), <traceback object at 0x7fb5b0952d40>), 'propagate': None}","{'exc_info': (<class 'SyntaxError'>, SyntaxError('invalid syntax', ('<string>', 1, 25, 'solution.isMatch(abab,a*,)\n')), <traceback object at 0x7fb5b0952d40>)}"
opcode,,1710,34,LOAD_CONST,"{'self': <Flask 'hello'>, 'e': SyntaxError('invalid syntax', ('<string>', 1, 25, 'solution.isMatch(abab,a*,)\n')), 'exc_info': (<class 'SyntaxError'>, SyntaxError('invalid syntax', ('<string>', 1, 25, 'solution.isMatch(abab,a*,)\n')), <traceback object at 0x7fb5b0952d40>), 'propagate': None}","{'exc_info': (<class 'SyntaxError'>, SyntaxError('invalid syntax', ('<string>', 1, 25, 'solution.isMatch(abab,a*,)\n')), <traceback object at 0x7fb5b0952d40>)}"
opcode,,1710,36,COMPARE_OP,"{'self': <Flask 'hello'>, 'e': SyntaxError('invalid syntax', ('<string>', 1, 25, 'solution.isMatch(abab,a*,)\n')), 'exc_info': (<class 'SyntaxError'>, SyntaxError('invalid syntax', ('<string>', 1, 25, 'solution.isMatch(abab,a*,)\n')), <traceback object at 0x7fb5b0952d40>), 'propagate': None}","{'exc_info': (<class 'SyntaxError'>, SyntaxError('invalid syntax', ('<string>', 1, 25, 'solution.isMatch(abab,a*,)\n')), <traceback object at 0x7fb5b0952d40>)}"
opcode,,1710,38,POP_JUMP_IF_FALSE,"{'self': <Flask 'hello'>, 'e': SyntaxError('invalid syntax', ('<string>', 1, 25, 'solution.isMatch(abab,a*,)\n')), 'exc_info': (<class 'SyntaxError'>, SyntaxError('invalid syntax', ('<string>', 1, 25, 'solution.isMatch(abab,a*,)\n')), <traceback object at 0x7fb5b0952d40>), 'propagate': None}","{'exc_info': (<class 'SyntaxError'>, SyntaxError('invalid syntax', ('<string>', 1, 25, 'solution.isMatch(abab,a*,)\n')), <traceback object at 0x7fb5b0952d40>)}"
line,,1711,40,LOAD_FAST,"{'self': <Flask 'hello'>, 'e': SyntaxError('invalid syntax', ('<string>', 1, 25, 'solution.isMatch(abab,a*,)\n')), 'exc_info': (<class 'SyntaxError'>, SyntaxError('invalid syntax', ('<string>', 1, 25, 'solution.isMatch(abab,a*,)\n')), <traceback object at 0x7fb5b0952d40>), 'propagate': None}","{'exc_info': (<class 'SyntaxError'>, SyntaxError('invalid syntax', ('<string>', 1, 25, 'solution.isMatch(abab,a*,)\n')), <traceback object at 0x7fb5b0952d40>)}"
opcode,,1711,40,LOAD_FAST,"{'self': <Flask 'hello'>, 'e': SyntaxError('invalid syntax', ('<string>', 1, 25, 'solution.isMatch(abab,a*,)\n')), 'exc_info': (<class 'SyntaxError'>, SyntaxError('invalid syntax', ('<string>', 1, 25, 'solution.isMatch(abab,a*,)\n')), <traceback object at 0x7fb5b0952d40>), 'propagate': None}","{'exc_info': (<class 'SyntaxError'>, SyntaxError('invalid syntax', ('<string>', 1, 25, 'solution.isMatch(abab,a*,)\n')), <traceback object at 0x7fb5b0952d40>)}"
opcode,,1711,42,LOAD_ATTR,"{'self': <Flask 'hello'>, 'e': SyntaxError('invalid syntax', ('<string>', 1, 25, 'solution.isMatch(abab,a*,)\n')), 'exc_info': (<class 'SyntaxError'>, SyntaxError('invalid syntax', ('<string>', 1, 25, 'solution.isMatch(abab,a*,)\n')), <traceback object at 0x7fb5b0952d40>), 'propagate': None}","{'exc_info': (<class 'SyntaxError'>, SyntaxError('invalid syntax', ('<string>', 1, 25, 'solution.isMatch(abab,a*,)\n')), <traceback object at 0x7fb5b0952d40>)}"
call,,17,-1,<0>,"{'self': <flask.config.ConfigAttribute object at 0x7fb5b081db20>, 'obj': <Flask 'hello'>, 'owner': <class 'flask.app.Flask'>}",{}
line,,18,0,LOAD_FAST,"{'self': <flask.config.ConfigAttribute object at 0x7fb5b081db20>, 'obj': <Flask 'hello'>, 'owner': <class 'flask.app.Flask'>}",{}
opcode,,18,0,LOAD_FAST,"{'self': <flask.config.ConfigAttribute object at 0x7fb5b081db20>, 'obj': <Flask 'hello'>, 'owner': <class 'flask.app.Flask'>}",{}
opcode,,18,2,LOAD_CONST,"{'self': <flask.config.ConfigAttribute object at 0x7fb5b081db20>, 'obj': <Flask 'hello'>, 'owner': <class 'flask.app.Flask'>}",{}
opcode,,18,4,COMPARE_OP,"{'self': <flask.config.ConfigAttribute object at 0x7fb5b081db20>, 'obj': <Flask 'hello'>, 'owner': <class 'flask.app.Flask'>}",{}
opcode,,18,6,POP_JUMP_IF_FALSE,"{'self': <flask.config.ConfigAttribute object at 0x7fb5b081db20>, 'obj': <Flask 'hello'>, 'owner': <class 'flask.app.Flask'>}",{}
line,,20,12,LOAD_FAST,"{'self': <flask.config.ConfigAttribute object at 0x7fb5b081db20>, 'obj': <Flask 'hello'>, 'owner': <class 'flask.app.Flask'>}",{}
opcode,,20,12,LOAD_FAST,"{'self': <flask.config.ConfigAttribute object at 0x7fb5b081db20>, 'obj': <Flask 'hello'>, 'owner': <class 'flask.app.Flask'>}",{}
opcode,,20,14,LOAD_ATTR,"{'self': <flask.config.ConfigAttribute object at 0x7fb5b081db20>, 'obj': <Flask 'hello'>, 'owner': <class 'flask.app.Flask'>}",{}
opcode,,20,16,LOAD_FAST,"{'self': <flask.config.ConfigAttribute object at 0x7fb5b081db20>, 'obj': <Flask 'hello'>, 'owner': <class 'flask.app.Flask'>}",{}
opcode,,20,18,LOAD_ATTR,"{'self': <flask.config.ConfigAttribute object at 0x7fb5b081db20>, 'obj': <Flask 'hello'>, 'owner': <class 'flask.app.Flask'>}",{}
opcode,,20,20,BINARY_SUBSCR,"{'self': <flask.config.ConfigAttribute object at 0x7fb5b081db20>, 'obj': <Flask 'hello'>, 'owner': <class 'flask.app.Flask'>}",{}
opcode,,20,22,STORE_FAST,"{'self': <flask.config.ConfigAttribute object at 0x7fb5b081db20>, 'obj': <Flask 'hello'>, 'owner': <class 'flask.app.Flask'>}",{}
line,,21,24,LOAD_FAST,"{'self': <flask.config.ConfigAttribute object at 0x7fb5b081db20>, 'obj': <Flask 'hello'>, 'owner': <class 'flask.app.Flask'>, 'rv': False}",{'rv': False}
opcode,,21,24,LOAD_FAST,"{'self': <flask.config.ConfigAttribute object at 0x7fb5b081db20>, 'obj': <Flask 'hello'>, 'owner': <class 'flask.app.Flask'>, 'rv': False}",{'rv': False}
opcode,,21,26,LOAD_ATTR,"{'self': <flask.config.ConfigAttribute object at 0x7fb5b081db20>, 'obj': <Flask 'hello'>, 'owner': <class 'flask.app.Flask'>, 'rv': False}",{'rv': False}
opcode,,21,28,LOAD_CONST,"{'self': <flask.config.ConfigAttribute object at 0x7fb5b081db20>, 'obj': <Flask 'hello'>, 'owner': <class 'flask.app.Flask'>, 'rv': False}",{'rv': False}
opcode,,21,30,COMPARE_OP,"{'self': <flask.config.ConfigAttribute object at 0x7fb5b081db20>, 'obj': <Flask 'hello'>, 'owner': <class 'flask.app.Flask'>, 'rv': False}",{'rv': False}
opcode,,21,32,POP_JUMP_IF_FALSE,"{'self': <flask.config.ConfigAttribute object at 0x7fb5b081db20>, 'obj': <Flask 'hello'>, 'owner': <class 'flask.app.Flask'>, 'rv': False}",{'rv': False}
line,,23,44,LOAD_FAST,"{'self': <flask.config.ConfigAttribute object at 0x7fb5b081db20>, 'obj': <Flask 'hello'>, 'owner': <class 'flask.app.Flask'>, 'rv': False}",{'rv': False}
opcode,,23,44,LOAD_FAST,"{'self': <flask.config.ConfigAttribute object at 0x7fb5b081db20>, 'obj': <Flask 'hello'>, 'owner': <class 'flask.app.Flask'>, 'rv': False}",{'rv': False}
opcode,,23,46,RETURN_VALUE,"{'self': <flask.config.ConfigAttribute object at 0x7fb5b081db20>, 'obj': <Flask 'hello'>, 'owner': <class 'flask.app.Flask'>, 'rv': False}",{'rv': False}
return,False,23,46,RETURN_VALUE,"{'self': <flask.config.ConfigAttribute object at 0x7fb5b081db20>, 'obj': <Flask 'hello'>, 'owner': <class 'flask.app.Flask'>, 'rv': False}",{'rv': False}
opcode,,1711,44,JUMP_IF_TRUE_OR_POP,"{'self': <Flask 'hello'>, 'e': SyntaxError('invalid syntax', ('<string>', 1, 25, 'solution.isMatch(abab,a*,)\n')), 'exc_info': (<class 'SyntaxError'>, SyntaxError('invalid syntax', ('<string>', 1, 25, 'solution.isMatch(abab,a*,)\n')), <traceback object at 0x7fb5b0952d40>), 'propagate': None}","{'exc_info': (<class 'SyntaxError'>, SyntaxError('invalid syntax', ('<string>', 1, 25, 'solution.isMatch(abab,a*,)\n')), <traceback object at 0x7fb5b0952d40>)}"
opcode,,1711,46,LOAD_FAST,"{'self': <Flask 'hello'>, 'e': SyntaxError('invalid syntax', ('<string>', 1, 25, 'solution.isMatch(abab,a*,)\n')), 'exc_info': (<class 'SyntaxError'>, SyntaxError('invalid syntax', ('<string>', 1, 25, 'solution.isMatch(abab,a*,)\n')), <traceback object at 0x7fb5b0952d40>), 'propagate': None}","{'exc_info': (<class 'SyntaxError'>, SyntaxError('invalid syntax', ('<string>', 1, 25, 'solution.isMatch(abab,a*,)\n')), <traceback object at 0x7fb5b0952d40>)}"
opcode,,1711,48,LOAD_ATTR,"{'self': <Flask 'hello'>, 'e': SyntaxError('invalid syntax', ('<string>', 1, 25, 'solution.isMatch(abab,a*,)\n')), 'exc_info': (<class 'SyntaxError'>, SyntaxError('invalid syntax', ('<string>', 1, 25, 'solution.isMatch(abab,a*,)\n')), <traceback object at 0x7fb5b0952d40>), 'propagate': None}","{'exc_info': (<class 'SyntaxError'>, SyntaxError('invalid syntax', ('<string>', 1, 25, 'solution.isMatch(abab,a*,)\n')), <traceback object at 0x7fb5b0952d40>)}"
call,,1047,-1,<0>,{'self': <Flask 'hello'>},{}
line,,1058,0,LOAD_FAST,{'self': <Flask 'hello'>},{}
opcode,,1058,0,LOAD_FAST,{'self': <Flask 'hello'>},{}
opcode,,1058,2,LOAD_ATTR,{'self': <Flask 'hello'>},{}
opcode,,1058,4,LOAD_CONST,{'self': <Flask 'hello'>},{}
opcode,,1058,6,BINARY_SUBSCR,{'self': <Flask 'hello'>},{}
opcode,,1058,8,RETURN_VALUE,{'self': <Flask 'hello'>},{}
return,False,1058,8,RETURN_VALUE,{'self': <Flask 'hello'>},{}
opcode,,1711,50,STORE_FAST,"{'self': <Flask 'hello'>, 'e': SyntaxError('invalid syntax', ('<string>', 1, 25, 'solution.isMatch(abab,a*,)\n')), 'exc_info': (<class 'SyntaxError'>, SyntaxError('invalid syntax', ('<string>', 1, 25, 'solution.isMatch(abab,a*,)\n')), <traceback object at 0x7fb5b0952d40>), 'propagate': None}","{'exc_info': (<class 'SyntaxError'>, SyntaxError('invalid syntax', ('<string>', 1, 25, 'solution.isMatch(abab,a*,)\n')), <traceback object at 0x7fb5b0952d40>)}"
line,,1713,52,LOAD_FAST,"{'self': <Flask 'hello'>, 'e': SyntaxError('invalid syntax', ('<string>', 1, 25, 'solution.isMatch(abab,a*,)\n')), 'exc_info': (<class 'SyntaxError'>, SyntaxError('invalid syntax', ('<string>', 1, 25, 'solution.isMatch(abab,a*,)\n')), <traceback object at 0x7fb5b0952d40>), 'propagate': False}","{'exc_info': (<class 'SyntaxError'>, SyntaxError('invalid syntax', ('<string>', 1, 25, 'solution.isMatch(abab,a*,)\n')), <traceback object at 0x7fb5b0952d40>), 'propagate': False}"
opcode,,1713,52,LOAD_FAST,"{'self': <Flask 'hello'>, 'e': SyntaxError('invalid syntax', ('<string>', 1, 25, 'solution.isMatch(abab,a*,)\n')), 'exc_info': (<class 'SyntaxError'>, SyntaxError('invalid syntax', ('<string>', 1, 25, 'solution.isMatch(abab,a*,)\n')), <traceback object at 0x7fb5b0952d40>), 'propagate': False}","{'exc_info': (<class 'SyntaxError'>, SyntaxError('invalid syntax', ('<string>', 1, 25, 'solution.isMatch(abab,a*,)\n')), <traceback object at 0x7fb5b0952d40>), 'propagate': False}"
opcode,,1713,54,POP_JUMP_IF_FALSE,"{'self': <Flask 'hello'>, 'e': SyntaxError('invalid syntax', ('<string>', 1, 25, 'solution.isMatch(abab,a*,)\n')), 'exc_info': (<class 'SyntaxError'>, SyntaxError('invalid syntax', ('<string>', 1, 25, 'solution.isMatch(abab,a*,)\n')), <traceback object at 0x7fb5b0952d40>), 'propagate': False}","{'exc_info': (<class 'SyntaxError'>, SyntaxError('invalid syntax', ('<string>', 1, 25, 'solution.isMatch(abab,a*,)\n')), <traceback object at 0x7fb5b0952d40>), 'propagate': False}"
line,,1721,74,LOAD_FAST,"{'self': <Flask 'hello'>, 'e': SyntaxError('invalid syntax', ('<string>', 1, 25, 'solution.isMatch(abab,a*,)\n')), 'exc_info': (<class 'SyntaxError'>, SyntaxError('invalid syntax', ('<string>', 1, 25, 'solution.isMatch(abab,a*,)\n')), <traceback object at 0x7fb5b0952d40>), 'propagate': False}","{'exc_info': (<class 'SyntaxError'>, SyntaxError('invalid syntax', ('<string>', 1, 25, 'solution.isMatch(abab,a*,)\n')), <traceback object at 0x7fb5b0952d40>), 'propagate': False}"
opcode,,1721,74,LOAD_FAST,"{'self': <Flask 'hello'>, 'e': SyntaxError('invalid syntax', ('<string>', 1, 25, 'solution.isMatch(abab,a*,)\n')), 'exc_info': (<class 'SyntaxError'>, SyntaxError('invalid syntax', ('<string>', 1, 25, 'solution.isMatch(abab,a*,)\n')), <traceback object at 0x7fb5b0952d40>), 'propagate': False}","{'exc_info': (<class 'SyntaxError'>, SyntaxError('invalid syntax', ('<string>', 1, 25, 'solution.isMatch(abab,a*,)\n')), <traceback object at 0x7fb5b0952d40>), 'propagate': False}"
opcode,,1721,76,LOAD_METHOD,"{'self': <Flask 'hello'>, 'e': SyntaxError('invalid syntax', ('<string>', 1, 25, 'solution.isMatch(abab,a*,)\n')), 'exc_info': (<class 'SyntaxError'>, SyntaxError('invalid syntax', ('<string>', 1, 25, 'solution.isMatch(abab,a*,)\n')), <traceback object at 0x7fb5b0952d40>), 'propagate': False}","{'exc_info': (<class 'SyntaxError'>, SyntaxError('invalid syntax', ('<string>', 1, 25, 'solution.isMatch(abab,a*,)\n')), <traceback object at 0x7fb5b0952d40>), 'propagate': False}"
opcode,,1721,78,LOAD_FAST,"{'self': <Flask 'hello'>, 'e': SyntaxError('invalid syntax', ('<string>', 1, 25, 'solution.isMatch(abab,a*,)\n')), 'exc_info': (<class 'SyntaxError'>, SyntaxError('invalid syntax', ('<string>', 1, 25, 'solution.isMatch(abab,a*,)\n')), <traceback object at 0x7fb5b0952d40>), 'propagate': False}","{'exc_info': (<class 'SyntaxError'>, SyntaxError('invalid syntax', ('<string>', 1, 25, 'solution.isMatch(abab,a*,)\n')), <traceback object at 0x7fb5b0952d40>), 'propagate': False}"
opcode,,1721,80,CALL_METHOD,"{'self': <Flask 'hello'>, 'e': SyntaxError('invalid syntax', ('<string>', 1, 25, 'solution.isMatch(abab,a*,)\n')), 'exc_info': (<class 'SyntaxError'>, SyntaxError('invalid syntax', ('<string>', 1, 25, 'solution.isMatch(abab,a*,)\n')), <traceback object at 0x7fb5b0952d40>), 'propagate': False}","{'exc_info': (<class 'SyntaxError'>, SyntaxError('invalid syntax', ('<string>', 1, 25, 'solution.isMatch(abab,a*,)\n')), <traceback object at 0x7fb5b0952d40>), 'propagate': False}"
call,,1731,-1,<0>,"{'self': <Flask 'hello'>, 'exc_info': (<class 'SyntaxError'>, SyntaxError('invalid syntax', ('<string>', 1, 25, 'solution.isMatch(abab,a*,)\n')), <traceback object at 0x7fb5b0952d40>)}","{'exc_info': (<class 'SyntaxError'>, SyntaxError('invalid syntax', ('<string>', 1, 25, 'solution.isMatch(abab,a*,)\n')), <traceback object at 0x7fb5b0952d40>)}"
line,,1744,0,LOAD_FAST,"{'self': <Flask 'hello'>, 'exc_info': (<class 'SyntaxError'>, SyntaxError('invalid syntax', ('<string>', 1, 25, 'solution.isMatch(abab,a*,)\n')), <traceback object at 0x7fb5b0952d40>)}","{'exc_info': (<class 'SyntaxError'>, SyntaxError('invalid syntax', ('<string>', 1, 25, 'solution.isMatch(abab,a*,)\n')), <traceback object at 0x7fb5b0952d40>)}"
opcode,,1744,0,LOAD_FAST,"{'self': <Flask 'hello'>, 'exc_info': (<class 'SyntaxError'>, SyntaxError('invalid syntax', ('<string>', 1, 25, 'solution.isMatch(abab,a*,)\n')), <traceback object at 0x7fb5b0952d40>)}","{'exc_info': (<class 'SyntaxError'>, SyntaxError('invalid syntax', ('<string>', 1, 25, 'solution.isMatch(abab,a*,)\n')), <traceback object at 0x7fb5b0952d40>)}"
opcode,,1744,2,LOAD_ATTR,"{'self': <Flask 'hello'>, 'exc_info': (<class 'SyntaxError'>, SyntaxError('invalid syntax', ('<string>', 1, 25, 'solution.isMatch(abab,a*,)\n')), <traceback object at 0x7fb5b0952d40>)}","{'exc_info': (<class 'SyntaxError'>, SyntaxError('invalid syntax', ('<string>', 1, 25, 'solution.isMatch(abab,a*,)\n')), <traceback object at 0x7fb5b0952d40>)}"
call,,662,-1,<0>,"{'self': <flask.helpers.locked_cached_property object at 0x7fb5800d1e20>, 'obj': <Flask 'hello'>, 'type': <class 'flask.app.Flask'>, '__class__': <class 'flask.helpers.locked_cached_property'>}",{}
line,,663,0,LOAD_FAST,"{'self': <flask.helpers.locked_cached_property object at 0x7fb5800d1e20>, 'obj': <Flask 'hello'>, 'type': <class 'flask.app.Flask'>, '__class__': <class 'flask.helpers.locked_cached_property'>}",{}
opcode,,663,0,LOAD_FAST,"{'self': <flask.helpers.locked_cached_property object at 0x7fb5800d1e20>, 'obj': <Flask 'hello'>, 'type': <class 'flask.app.Flask'>, '__class__': <class 'flask.helpers.locked_cached_property'>}",{}
opcode,,663,2,LOAD_CONST,"{'self': <flask.helpers.locked_cached_property object at 0x7fb5800d1e20>, 'obj': <Flask 'hello'>, 'type': <class 'flask.app.Flask'>, '__class__': <class 'flask.helpers.locked_cached_property'>}",{}
